ID,ADDRESS,CITY,STATE,ZIP CODE,LNG,LAT,NEIGHBORHOOD,BUILDING CLASS CATEGORY,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,SALE PRICE,SALE DATE
2374,439 36TH STREET,Brooklyn,NY,11232,-74.003494,40.653767,SUNSET PARK,02 TWO FAMILY DWELLINGS,"1,700","2,295",1899,"2,050,000",3/1/17
2375,183 MADISON STREET,Brooklyn,NY,11216,-73.95194,40.68457,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"3,102","3,168",1899,"2,050,000",5/2/17
2376,1906 BENSON AVENUE,Brooklyn,NY,11214,-74.00241,40.60372,BATH BEACH,01 ONE FAMILY DWELLINGS,"5,750","2,386",1901,"2,050,000",5/16/17
2377,16 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97027,40.69529,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,050,000",5/16/17
2378,84A LEXINGTON AVENUE,Brooklyn,NY,11238,-73.95859,40.68679,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,433","5,944",2014,"2,068,706",3/29/17
2379,197 RUGBY ROAD,Brooklyn,NY,11226,-73.96607,40.64495,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"6,000","3,258",1905,"2,075,000",1/18/17
2380,1384 FLATBUSH AVE,Brooklyn,NY,11210,-73.951614,40.636555,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS,"1,600","3,600",1933,"2,075,000",1/31/17
2381,1345 E 26TH STREET,Brooklyn,NY,11210,-73.94908,40.61808,MIDWOOD,01 ONE FAMILY DWELLINGS,"3,000","1,926",1910,"2,075,000",3/16/17
2382,38 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97021,40.69497,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,300","2,340",2015,"2,080,000",3/22/17
2383,442 PROSPECT PLACE,Brooklyn,NY,11238,-73.96169,40.676155,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,227","2,343",1915,"2,080,000",5/8/17
2384,207 WINDSOR PLACE,Brooklyn,NY,11215,-73.97786,40.658348,WINDSOR TERRACE,01 ONE FAMILY DWELLINGS,"1,800","1,938",1920,2100000,1/13/17
2385,91 CLAY STREET,Brooklyn,NY,11222,-73.95489,40.73662,GREENPOINT,03 THREE FAMILY DWELLINGS,"2,500","2,850",1930,"2,100,000",2/6/17
2386,321 SOUTH 5TH STREET,Brooklyn,NY,11211,-73.95571,40.708477,WILLIAMSBURG-SOUTH,03 THREE FAMILY DWELLINGS,"2,274","3,520",1899,"2,100,000",2/16/17
2387,122 4 AVENUE,Brooklyn,NY,11217,-73.980835,40.680687,BOERUM HILL,01 ONE FAMILY DWELLINGS,"1,014","1,728",1899,"2,100,000",4/5/17
2388,385 16TH STREET,Brooklyn,NY,11215,-73.98343,40.661884,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,875","2,160",1899,"2,100,000",4/11/17
2389,8525 COLONIAL ROAD,Brooklyn,NY,11209,-74.03616,40.62535,BAY RIDGE,01 ONE FAMILY DWELLINGS,"4,187","1,774",1910,"2,100,000",4/13/17
2390,227 LEONARD STREET,Brooklyn,NY,11211,-73.94731,40.711693,WILLIAMSBURG-EAST,01 ONE FAMILY DWELLINGS,"1,250","1,408",1930,"2,100,000",4/13/17
2391,273 COLUMBIA STREET,Brooklyn,NY,11231,-74.00377,40.682804,COBBLE HILL-WEST,02 TWO FAMILY DWELLINGS,"1,700","2,320",1931,"2,100,000",5/4/17
2392,65 GARFIELD PLACE,Brooklyn,NY,11215,-73.98224,40.674835,PARK SLOPE,01 ONE FAMILY DWELLINGS,"1,280","2,040",1901,"2,100,000",5/9/17
2393,916 ALBEMARLE ROAD,Brooklyn,NY,11218,-73.970535,40.646133,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"6,000","2,058",1899,"2,100,000",5/16/17
2394,1323 DITMAS AVENUE,Brooklyn,NY,11226,-73.96516,40.636395,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"5,775","4,566",1905,"2,115,000",3/1/17
2395,96 RUTLAND ROAD,Brooklyn,NY,11225,-73.95759,40.65896,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,"1,800","2,328",1920,"2,115,000",4/18/17
2396,573 MEEKER AVENUE,Brooklyn,NY,11222,-73.94246,40.721363,GREENPOINT,03 THREE FAMILY DWELLINGS,"4,165","2,940",1910,"2,125,000",3/23/17
2397,300 15TH STREET,Brooklyn,NY,11215,-73.9863,40.664104,PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,"1,675","2,028",1899,"2,125,000",3/29/17
2398,33 MONROE STREET,Brooklyn,NY,11238,-73.95773,40.684654,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,743","3,260",1899,"2,135,000",1/3/17
2399,2050 85TH STREET,Brooklyn,NY,11214,-73.99651,40.604527,BENSONHURST,03 THREE FAMILY DWELLINGS,"3,025","7,468",2015,"2,138,325",3/16/17
2400,246 CLIFTON PLACE,Brooklyn,NY,11216,-73.95441,40.68877,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,500","2,640",1899,"2,150,000",2/2/17
2401,36 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97021,40.694996,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,150,000",2/6/17
2402,104 BERGEN STREET,Brooklyn,NY,11201,-73.98954,40.686356,BOERUM HILL,02 TWO FAMILY DWELLINGS,"1,592","2,520",1899,"2,150,000",2/10/17
2403,245 BAY RIDGE PARKWAY,Brooklyn,NY,11209,-74.02924,40.631813,BAY RIDGE,03 THREE FAMILY DWELLINGS,"5,640","4,361",1930,"2,150,000",3/31/17
2404,3801 FT HAMILTON PARKWAY,Brooklyn,NY,11218,-73.98983,40.643604,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,882","3,802",1931,"2,152,250",2/8/17
2405,363 13TH STREET,Brooklyn,NY,11215,-73.984825,40.665092,PARK SLOPE SOUTH,01 ONE FAMILY DWELLINGS,"2,500","3,528",1920,"2,160,000",2/2/17
2406,34 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.970215,40.695026,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,175,000",1/30/17
2407,633 LEONARD STREET,Brooklyn,NY,11222,-73.95124,40.726357,GREENPOINT,03 THREE FAMILY DWELLINGS,"1,658","3,024",1899,"2,175,000",2/6/17
2408,473 WAVERLY AVENUE,Brooklyn,NY,11238,-73.965996,40.683968,CLINTON HILL,02 TWO FAMILY DWELLINGS,"1,513","2,860",1901,"2,176,157",4/10/17
2409,492 WARREN STREET,Brooklyn,NY,11217,-73.985306,40.6831,BOERUM HILL,02 TWO FAMILY DWELLINGS,"2,025","2,400",1899,"2,185,000",3/17/17
2410,20 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97026,40.69523,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,185,000",5/24/17
2411,197 MACDONOUGH STREET,Brooklyn,NY,11216,-73.938446,40.681625,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,000","3,360",1899,"2,190,000",5/11/17
2412,14 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.970276,40.695316,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,300","3,105",2015,"2,195,000",4/18/17
2413,1155 46 STREET,Brooklyn,NY,11219,-73.993416,40.63855,BOROUGH PARK,03 THREE FAMILY DWELLINGS,"4,007","3,180",1910,"2,200,000",1/12/17
2414,7508 BAY PARKWAY,Brooklyn,NY,11214,-73.98753,40.60799,BENSONHURST,03 THREE FAMILY DWELLINGS,"3,367","2,800",1920,"2,200,000",1/23/17
2415,364 PRESIDENT STREET,Brooklyn,NY,11231,-73.99181,40.680016,GOWANUS,02 TWO FAMILY DWELLINGS,"1,750","1,986",1899,"2,200,000",1/24/17
2416,348A 14TH STREET,Brooklyn,NY,11215,-73.98524,40.664436,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,667","1,920",1899,"2,200,000",1/25/17
2417,1118 CORTELYOU,Brooklyn,NY,11218,-73.96771,40.639736,FLATBUSH-CENTRAL,02 TWO FAMILY DWELLINGS,"2,303","3,000",1930,"2,200,000",2/7/17
2418,1222 49TH STREET,Brooklyn,NY,11219,-73.99374,40.635994,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"2,905","4,959",1965,"2,200,000",2/16/17
2419,217 TERRACE PLACE,Brooklyn,NY,11218,-73.97458,40.656094,WINDSOR TERRACE,03 THREE FAMILY DWELLINGS,"1,260","4,209",1920,2200000,3/9/17
2420,1896 EAST 7,Brooklyn,NY,11223,-73.96532,40.60433,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"2,940","1,536",1920,"2,200,000",4/3/17
2421,325 EMPIRE BOULEVARD,Brooklyn,NY,11225,-73.95155,40.663876,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,842","5,610",1920,"2,200,000",4/20/17
2422,116 82ND STREET,Brooklyn,NY,11209,-74.03558,40.627724,BAY RIDGE,01 ONE FAMILY DWELLINGS,"4,266","2,160",1910,"2,200,000",4/27/17
2423,7 HASTINGS STREET,Brooklyn,NY,11235,-73.94507,40.581093,MANHATTAN BEACH,02 TWO FAMILY DWELLINGS,"6,415","4,320",1920,"2,200,000",5/5/17
2424,930 ST MARKS AVENUE,Brooklyn,NY,11213,-73.94134,40.674725,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"2,200","4,008",1901,"2,200,000",5/18/17
2425,28 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97024,40.695114,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,215,029",5/4/17
2426,581 MACON STREET,Brooklyn,NY,11233,-73.928085,40.683567,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"1,750","3,130",1910,"2,219,000",5/12/17
2427,106 DUPONT STREET,Brooklyn,NY,11222,-73.95575,40.73581,GREENPOINT,03 THREE FAMILY DWELLINGS,"1,667","3,340",1899,"2,226,000",1/9/17
2428,30 VANDERBILT AVENUE,Brooklyn,NY,11205,-73.97023,40.695084,NAVY YARD,01 ONE FAMILY DWELLINGS,"1,275","2,295",2015,"2,235,058",5/11/17
2429,578 MYRTLE AVENUE,Brooklyn,NY,11205,-73.96134,40.693974,CLINTON HILL,02 TWO FAMILY DWELLINGS,"1,980","3,200",1910,"2,240,000",4/28/17
2430,2311 EAST 4TH STREET,Brooklyn,NY,11223,-73.96704,40.593742,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"5,000","1,368",1925,"2,250,000",3/21/17
2431,47 WOLCOTT STREET,Brooklyn,NY,11231,-74.0112,40.676167,RED HOOK,02 TWO FAMILY DWELLINGS,"1,933","2,166",1899,"2,250,000",3/31/17
2432,3804 ATLANTIC AVENUE,Brooklyn,NY,11224,-74.00462,40.573532,SEAGATE,01 ONE FAMILY DWELLINGS,"5,000","4,758",2010,"2,267,500",2/27/17
2433,363 GATES AVENUE,Brooklyn,NY,11216,-73.95264,40.68599,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"2,000","2,160",1899,"2,275,000",5/26/17
2434,119 POWERS STREET,Brooklyn,NY,11211,-73.946144,40.712185,WILLIAMSBURG-EAST,03 THREE FAMILY DWELLINGS,"2,400","2,190",1910,"2,280,000",5/8/17
2435,995 PACIFIC STREET,Brooklyn,NY,11238,-73.96074,40.679512,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,"2,000","2,700",1910,"2,294,000",4/3/17
2436,623 AVENUE H,Brooklyn,NY,11230,-73.970795,40.629036,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"5,280","2,690",1925,"2,295,000",3/28/17
2437,1601 11TH AVENUE,Brooklyn,NY,11215,-73.975685,40.658066,WINDSOR TERRACE,03 THREE FAMILY DWELLINGS,"1,658","3,800",1920,2295000,4/4/17
2438,248 ST. MARKS AVENUE,Brooklyn,NY,11238,-73.96773,40.678368,PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,"2,096","1,944",1910,"2,299,000",4/27/17
2439,146 76TH STREET,Brooklyn,NY,11209,-74.03218,40.63172,BAY RIDGE,01 ONE FAMILY DWELLINGS,"6,560","2,855",1910,"2,300,000",1/6/17
2440,1102 EAST 26TH STREET,Brooklyn,NY,11210,-73.950165,40.623737,MIDWOOD,01 ONE FAMILY DWELLINGS,"6,240","2,806",1920,"2,300,000",2/1/17
2441,643 DE GRAW STREET,Brooklyn,NY,11217,-73.98182,40.67855,PARK SLOPE,02 TWO FAMILY DWELLINGS,710,"1,620",1901,"2,300,000",2/2/17
2442,105A BERGEN STREET,Brooklyn,NY,11201,-73.9893,40.686275,BOERUM HILL,02 TWO FAMILY DWELLINGS,"1,667","2,905",1910,"2,300,000",2/24/17
2443,262 13TH STREET,Brooklyn,NY,11215,-73.988655,40.66693,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"2,500","2,256",1899,"2,300,000",3/10/17
2444,345 WARREN STREET,Brooklyn,NY,11201,-73.99046,40.685116,BOERUM HILL,03 THREE FAMILY DWELLINGS,"2,000","2,400",1899,"2,300,000",3/30/17
2445,318 MADISON STREET,Brooklyn,NY,11216,-73.946045,40.685238,BEDFORD STUYVESANT,03 THREE FAMILY DWELLINGS,"2,000","3,200",1915,"2,300,000",5/1/17
2446,74 WELLINGTON COURT,Brooklyn,NY,11230,-73.96115,40.630905,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"13,513","3,861",1899,"2,325,000",3/9/17
2447,140 RUTLAND ROAD,Brooklyn,NY,11225,-73.95585,40.659065,FLATBUSH-LEFFERTS GARDEN,02 TWO FAMILY DWELLINGS,"2,000","2,916",1910,"2,350,000",2/15/17
2448,172 MONITOR STREET,Brooklyn,NY,11222,-73.94253,40.725193,GREENPOINT,01 ONE FAMILY DWELLINGS,"1,200",840,1899,"2,350,000",5/16/17
2449,8721-8729 19TH AVENUE,Brooklyn,NY,11214,-74.00299,40.603493,BATH BEACH,03 THREE FAMILY DWELLINGS,"3,476","6,170",1935,"2,375,000",5/16/17
2450,1388 OCEAN PARKWAY,Brooklyn,NY,11230,-73.96901,40.614986,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"4,620","3,064",1930,"2,400,000",1/5/17
2451,181 MADISON STREET,Brooklyn,NY,11216,-73.95201,40.684563,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"3,036","3,542",1899,"2,400,000",1/19/17
2452,415 16TH STREET,Brooklyn,NY,11215,-73.9821,40.66124,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,800","2,160",1901,"2,400,000",1/27/17
2453,576 WASHINGTON AVENUE,Brooklyn,NY,11238,-73.964554,40.681683,CLINTON HILL,03 THREE FAMILY DWELLINGS,"2,620","3,600",1899,"2,400,000",2/9/17
2454,314 CLIFTON PLACE,Brooklyn,NY,11216,-73.95213,40.689034,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,000","3,600",1899,"2,400,000",3/10/17
2455,233 KEAP STREET,Brooklyn,NY,11211,-73.95728,40.705807,WILLIAMSBURG-CENTRAL,03 THREE FAMILY DWELLINGS,"1,200","3,600",1899,"2,400,000",3/16/17
2456,1958 EAST 1ST STREET,Brooklyn,NY,11223,-73.97118,40.60054,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"3,000","1,434",1925,"2,400,000",3/28/17
2457,369 11TH STREET,Brooklyn,NY,11215,-73.98604,40.66737,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,775","2,295",1899,"2,400,000",5/5/17
2458,49 IRVING PLACE,Brooklyn,NY,11238,-73.95993,40.683666,CLINTON HILL,02 TWO FAMILY DWELLINGS,"1,600","3,922",2012,"2,410,000",1/19/17
2459,266 BERRY STREET,Brooklyn,NY,11249,-73.963356,40.71423,WILLIAMSBURG-SOUTH,03 THREE FAMILY DWELLINGS,"1,500","3,600",1899,"2,425,000",3/16/17
2460,231 MAC DONOUGH STREET,Brooklyn,NY,11233,-73.93689,40.681805,BEDFORD STUYVESANT,01 ONE FAMILY DWELLINGS,"2,000","4,115",1899,"2,450,000",5/3/17
2461,267 DOVER STREET,Brooklyn,NY,11235,-73.94887,40.57579,MANHATTAN BEACH,01 ONE FAMILY DWELLINGS,"4,000","5,332",1997,"2,450,000",5/5/17
2462,459 FRANKLIN AVE,Brooklyn,NY,11238,-73.95607,40.683163,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,600","3,680",1931,"2,470,000",4/13/17
2463,633 CARROLL STREET,Brooklyn,NY,11215,-73.98056,40.674854,PARK SLOPE,02 TWO FAMILY DWELLINGS,"1,733","2,430",1920,"2,479,000",2/1/17
2464,501 16TH STREET,Brooklyn,NY,11215,-73.97896,40.65972,WINDSOR TERRACE,02 TWO FAMILY DWELLINGS,"1,925","2,685",1901,2495000,3/27/17
2465,336 GATES AVENUE,Brooklyn,NY,11216,-73.953156,40.685917,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"2,283","3,756",1910,"2,499,000",3/22/17
2466,465 EAST 17TH STREET,Brooklyn,NY,11226,-73.962135,40.639366,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"5,500","3,492",1910,"2,499,000",5/8/17
2467,413 8TH STREET,Brooklyn,NY,11215,-73.98159,40.667755,PARK SLOPE,02 TWO FAMILY DWELLINGS,"1,700","2,040",1899,"2,500,000",2/13/17
2468,362 CLERMONT AVENUE,Brooklyn,NY,11238,-73.969635,40.68696,FORT GREENE,02 TWO FAMILY DWELLINGS,"2,142","3,652",1899,"2,500,000",2/21/17
2469,1421 EAST 7TH STREET,Brooklyn,NY,11230,-73.96755,40.616222,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"3,615","4,800",1930,"2,500,000",4/3/17
2470,857 PARK PLACE,Brooklyn,NY,11216,-73.94924,40.673378,CROWN HEIGHTS,03 THREE FAMILY DWELLINGS,"1,901","3,695",1930,"2,500,000",4/4/17
2471,6308 18TH AVENUE,Brooklyn,NY,11204,-73.98906,40.62025,BOROUGH PARK,02 TWO FAMILY DWELLINGS,"1,625","3,600",1931,"2,500,000",4/6/17
2472,221 COLERIDGE STREET,Brooklyn,NY,11235,-73.94996,40.576607,MANHATTAN BEACH,01 ONE FAMILY DWELLINGS,"4,000","2,568",1930,"2,500,000",4/17/17
2473,332 10TH STREET,Brooklyn,NY,11215,-73.988014,40.66916,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,733","2,104",1899,"2,510,000",2/16/17
2474,162 HERKIMER STREET,Brooklyn,NY,11216,-73.94789,40.67954,BEDFORD STUYVESANT,02 TWO FAMILY DWELLINGS,"1,710","2,800",1901,"2,520,000",3/30/17
2475,321 SEVENTH STREET,Brooklyn,NY,11215,-73.98575,40.67061,PARK SLOPE,02 TWO FAMILY DWELLINGS,"1,750","2,346",1901,"2,525,000",2/13/17
2476,228 MANHATTAN AVENUE,Brooklyn,NY,11206,-73.94555,40.711258,WILLIAMSBURG-EAST,02 TWO FAMILY DWELLINGS,"2,500","5,000",1920,"2,525,000",3/22/17
2477,20 WEBSTER PLACE,Brooklyn,NY,11215,-73.98688,40.66318,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,784","2,010",1901,"2,525,000",5/15/17
2478,196 UNION STREET,Brooklyn,NY,11231,-73.99932,40.683357,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,"1,200","2,880",1899,"2,535,000",2/3/17
2479,1218 57TH STREET,Brooklyn,NY,11219,-73.99847,40.631557,BOROUGH PARK,01 ONE FAMILY DWELLINGS,"4,900","7,800",1990,"2,537,000",5/16/17
2480,1874 EAST 9TH STREET,Brooklyn,NY,11223,-73.963104,40.603455,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"4,000","2,416",1920,"2,549,000",5/2/17
2481,374A 8 STREET,Brooklyn,NY,11215,-73.98245,40.668163,PARK SLOPE,02 TWO FAMILY DWELLINGS,"2,000","2,520",1899,"2,550,000",1/6/17
2482,243 GRAND STREET,Brooklyn,NY,11211,-73.95885,40.713512,WILLIAMSBURG-NORTH,02 TWO FAMILY DWELLINGS,"1,932","2,400",1899,"2,550,000",1/24/17
2483,360A 9 STREET,Brooklyn,NY,11215,-73.984505,40.668297,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,450","3,000",1899,"2,550,000",1/31/17
2484,168 ST JAMES PLACE,Brooklyn,NY,11238,-73.96416,40.685265,CLINTON HILL,01 ONE FAMILY DWELLINGS,"1,250","2,220",1901,"2,550,000",3/17/17
2485,494 7 STREET,Brooklyn,NY,11215,-73.97959,40.667625,PARK SLOPE,03 THREE FAMILY DWELLINGS,"2,000","3,078",1940,"2,550,000",5/19/17
2486,170 FROST STREET,Brooklyn,NY,11211,-73.94452,40.718105,WILLIAMSBURG-EAST,01 ONE FAMILY DWELLINGS,"2,500","5,118",1925,"2,559,999",3/21/17
2487,284 LAFAYETTE AVENUE,Brooklyn,NY,11238,-73.96456,40.68835,CLINTON HILL,02 TWO FAMILY DWELLINGS,"2,000","3,444",1899,"2,575,000",4/12/17
2488,29 GREENPOINT AVENUE,Brooklyn,NY,11222,-73.95958,40.729694,GREENPOINT,02 TWO FAMILY DWELLINGS,"1,947","3,360",1925,"2,575,000",5/1/17
2489,2053 86TH STREET,Brooklyn,NY,11214,-73.99693,40.603817,BENSONHURST,02 TWO FAMILY DWELLINGS,"2,000","4,000",1921,"2,600,000",1/12/17
2490,1284 EAST 19TH STREET,Brooklyn,NY,11230,-73.95635,40.618977,MIDWOOD,01 ONE FAMILY DWELLINGS,"5,877","3,832",1965,"2,600,000",4/25/17
2491,68 RUTLAND ROAD,Brooklyn,NY,11225,-73.958374,40.65891,FLATBUSH-LEFFERTS GARDEN,01 ONE FAMILY DWELLINGS,"2,000","4,056",1910,"2,627,500",2/17/17
2492,112 NEVINS STREET,Brooklyn,NY,11217,-73.98325,40.685226,BOERUM HILL,01 ONE FAMILY DWELLINGS,859,874,1920,"2,645,000",5/16/17
2493,1662 EAST 28TH STREET,Brooklyn,NY,11229,-73.94576,40.610474,MADISON,01 ONE FAMILY DWELLINGS,"5,000","4,000",1930,"2,650,000",1/31/17
2494,459 14TH STREET,Brooklyn,NY,11215,-73.980865,40.662334,PARK SLOPE,03 THREE FAMILY DWELLINGS,"2,000","2,750",1901,"2,650,000",3/31/17
2495,441 14TH STREET,Brooklyn,NY,11215,-73.98147,40.662624,PARK SLOPE,02 TWO FAMILY DWELLINGS,"2,600","2,480",1901,"2,670,000",3/24/17
2496,1081 DEAN STREET,Brooklyn,NY,11216,-73.95371,40.67724,CROWN HEIGHTS,02 TWO FAMILY DWELLINGS,"1,667","3,570",2005,"2,674,000",4/4/17
2497,477 EAST 16TH STREET,Brooklyn,NY,11226,-73.96297,40.638542,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"5,000","2,400",1910,"2,700,000",2/28/17
2498,585 10TH STREET,Brooklyn,NY,11215,-73.98092,40.66574,PARK SLOPE,03 THREE FAMILY DWELLINGS,"2,000","3,300",1901,"2,700,000",4/20/17
2499,233 BERGEN STREET,Brooklyn,NY,11217,-73.98451,40.684406,BOERUM HILL,02 TWO FAMILY DWELLINGS,"2,000","2,880",1910,"2,750,000",1/10/17
2500,1305 ALBEMARLE ROAD,Brooklyn,NY,11226,-73.96722,40.646507,FLATBUSH-CENTRAL,01 ONE FAMILY DWELLINGS,"13,000","7,202",1905,"2,750,000",1/20/17
2501,2122 EAST 3RD STREET,Brooklyn,NY,11223,-73.96887,40.598328,OCEAN PARKWAY-SOUTH,01 ONE FAMILY DWELLINGS,"2,708","1,616",1925,"2,750,000",2/3/17
2502,344 22ND STREET,Brooklyn,NY,11215,-73.9908,40.658848,SUNSET PARK,01 ONE FAMILY DWELLINGS,"2,504","2,500",1901,"2,755,000",4/27/17
2503,364 DOUGLASS ST,Brooklyn,NY,11217,-73.9813,40.67913,PARK SLOPE,02 TWO FAMILY DWELLINGS,"1,750","2,142",1899,"2,760,000",1/10/17
2504,482 WAVERLY AVENUE,Brooklyn,NY,11238,-73.965965,40.68375,CLINTON HILL,02 TWO FAMILY DWELLINGS,"1,540","1,539",1899,"2,800,000",2/8/17
2505,2061 OCEAN PARKWAY,Brooklyn,NY,11223,-73.96536,40.59878,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"3,125","3,740",1920,"2,825,000",4/28/17
2506,1938 OCEAN PARKWAY,Brooklyn,NY,11223,-73.96645,40.60148,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"6,000","3,388",1925,"2,850,000",4/4/17
2507,425 PACIFIC STREET,Brooklyn,NY,11217,-73.984055,40.68583,BOERUM HILL,01 ONE FAMILY DWELLINGS,"1,980","3,520",1899,"2,850,000",4/6/17
2508,407 STERLING PLACE,Brooklyn,NY,11238,-73.964905,40.67495,PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,"2,282","2,996",1901,"2,900,000",2/22/17
2509,313 12TH STREET,Brooklyn,NY,11215,-73.98666,40.666824,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,667","2,160",1901,"2,900,000",4/25/17
2510,691 PRESIDENT STREET,Brooklyn,NY,11215,-73.97988,40.675392,PARK SLOPE,02 TWO FAMILY DWELLINGS,"1,686","2,295",1899,"2,925,000",2/28/17
2511,121 SO ELLIOTT PLACE,Brooklyn,NY,11217,-73.97526,40.685516,FORT GREENE,03 THREE FAMILY DWELLINGS,"1,890","3,780",1899,"2,950,000",1/19/17
2512,8009 HARBOR VIEW TERRACE,Brooklyn,NY,11209,-74.03819,40.630043,BAY RIDGE,01 ONE FAMILY DWELLINGS,"4,200","3,110",1925,"2,950,000",4/5/17
2513,7A 2 PLACE,Brooklyn,NY,11231,-74.00075,40.680473,CARROLL GARDENS,02 TWO FAMILY DWELLINGS,"1,650","2,880",1899,"2,950,000",4/21/17
2514,1323 OCEAN PARKWAY,Brooklyn,NY,11230,-73.968704,40.6164,OCEAN PARKWAY-NORTH,02 TWO FAMILY DWELLINGS,"5,069","3,432",1930,"2,950,000",4/24/17
2515,259 BERRY STREET,Brooklyn,NY,11249,-73.963,40.714752,WILLIAMSBURG-SOUTH,01 ONE FAMILY DWELLINGS,"1,279","1,692",2014,"2,950,000",4/25/17
2516,538 6 AVENUE,Brooklyn,NY,11215,-73.986916,40.66448,PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,"1,946","3,050",1899,"2,995,000",2/17/17
2517,2102 OCEAN PARKWAY,Brooklyn,NY,11223,-73.96572,40.5976,OCEAN PARKWAY-SOUTH,02 TWO FAMILY DWELLINGS,"4,200","1,970",1920,"3,000,000",2/24/17
2518,1037 EAST 7TH STREET,Brooklyn,NY,11230,-73.96937,40.625797,OCEAN PARKWAY-NORTH,01 ONE FAMILY DWELLINGS,"4,820","2,232",1920,"3,000,000",5/16/17
2519,186 SACKETT STREET,Brooklyn,NY,11231,-74.00027,40.68438,CARROLL GARDENS,03 THREE FAMILY DWELLINGS,"1,895","3,618",1931,"3,050,000",2/6/17
2520,43 WILLOW PLACE,Brooklyn,NY,11201,-73.997925,40.692932,BROOKLYN HEIGHTS,02 TWO FAMILY DWELLINGS,"1,575","1,838",1930,"3,050,000",2/24/17
